_id,Arrest_Year,Arrest_Month,EventID,ArrestID,PersonID,Perceived_Race,Sex,Age_group__at_arrest_,Youth_at_arrest__under_18_years,ArrestLocDiv,StripSearch,Booked,Occurrence_Category,Actions_at_arrest___Concealed_i,Actions_at_arrest___Combative__,Actions_at_arrest___Resisted__d,Actions_at_arrest___Mental_inst,Actions_at_arrest___Assaulted_o,Actions_at_arrest___Cooperative,SearchReason_CauseInjury,SearchReason_AssistEscape,SearchReason_PossessWeapons,SearchReason_PossessEvidence,ItemsFound,ObjectId
63857,2021,July-Sept,1022520,6023659.0,312770,White,M,Aged 25 to 34 years,Not a youth,XX,,,Mischief,,,,,,,None,None,None,None,None,63857
63858,2021,July-Sept,1037178,6011161.0,301510,Middle-Eastern,M,Aged 18 to 24 years,Not a youth,XX,,,Other Statute,,,,,,1.0,None,None,None,None,None,63858
63859,2021,July-Sept,1056339,6005674.0,312770,White,M,Aged 25 to 34 years,Not a youth,XX,,,Break and Enter,,,,,,1.0,None,None,None,None,None,63859
63860,2021,July-Sept,1056375,6056960.0,306691,None,M,Aged 18 to 24 years,Not a youth,22,,,Robbery/Theft,,,,,,,None,None,None,None,None,63860
63861,2021,July-Sept,1027876,6041272.0,312770,White,M,Aged 25 to 34 years,Not a youth,XX,,,Mischief,,,,,,,None,None,None,None,None,63861
63862,2021,Oct-Dec,1054751,6015994.0,312770,White,M,Aged 25 to 34 years,Not a youth,XX,,,Warrant,,,,,,,None,None,None,None,None,63862
63863,2021,Oct-Dec,1014744,6028572.0,312770,White,M,Aged 25 to 34 years,Not a youth,XX,,,Warrant,,,,,,,None,None,None,None,None,63863
63864,2021,July-Sept,1051350,6051942.0,302627,Black,M,Aged 25 to 34 years,Not a youth,XX,,,Vehicle Related,,,,,,,None,None,None,None,None,63864
63865,2021,July-Sept,1039423,6007748.0,303522,South Asian,M,Aged 18 to 24 years,Not a youth,XX,,,Vehicle Related,,,,,,,None,None,None,None,None,63865
63866,2021,July-Sept,1058587,6035049.0,337168,White,M,Aged 65 years and older,Not a youth,XX,,,Vehicle Related,,,,,,1.0,None,None,None,None,None,63866
63867,2021,July-Sept,1016773,6038359.0,301301,White,M,Aged 17 years and under,Youth (aged 17 years and under),XX,,,Other Offence,,,,,,,None,None,None,None,None,63867
63868,2021,Oct-Dec,1009908,6030453.0,301301,White,M,Aged 17 years and under,Youth (aged 17 years and under),41,,1.0,Robbery/Theft,,,,,,,None,None,None,None,None,63868
63869,2021,Oct-Dec,1027863,6023411.0,301301,White,M,Aged 17 years and under,Youth (aged 17 years and under),XX,,,Robbery/Theft,,,,,,,None,None,None,None,None,63869
63870,2021,Oct-Dec,1018807,6050543.0,301301,White,M,Aged 17 years and under,Youth (aged 17 years and under),41,,,Robbery/Theft,,,,,,1.0,None,None,None,None,None,63870
63871,2021,July-Sept,1041054,6048650.0,308031,South Asian,F,Aged 17 years and under,Youth (aged 17 years and under),XX,,,Robbery/Theft,,,,,,1.0,None,None,None,None,None,63871
63872,2021,July-Sept,1041054,6031949.0,321025,White,F,Aged 17 years and under,Youth (aged 17 years and under),XX,,,Robbery/Theft,,,,,,,None,None,None,None,None,63872
63873,2021,July-Sept,1044272,6045784.0,313313,Latino,F,Aged 25 to 34 years,Not a youth,XX,,,Assault,,,,,,,None,None,None,None,None,63873
63874,2021,July-Sept,1043430,6028695.0,330899,Latino,M,Aged 25 to 34 years,Not a youth,13,,1.0,Impaired,,,,,,1.0,None,None,None,None,None,63874
63875,2021,July-Sept,1029227,6006859.0,309125,East/Southeast Asian,F,Aged 17 years and under,Youth (aged 17 years and under),XX,,,Robbery/Theft,,,,,,,None,None,None,None,None,63875
63876,2021,July-Sept,1042187,6048983.0,316468,Indigenous,F,Aged 25 to 34 years,Not a youth,23,,,Assault,,,,,,,None,None,None,None,None,63876
63877,2021,July-Sept,1013720,6059439.0,313945,White,F,Aged 35 to 44 years,Not a youth,52,,1.0,Impaired,,,,,,,None,None,None,None,None,63877
63878,2021,July-Sept,1041648,6036641.0,303475,Unknown or Legacy,M,Aged 45 to 54 years,Not a youth,XX,,1.0,Assault,,,,,,,None,None,None,None,None,63878
63879,2021,Oct-Dec,1027157,6020794.0,306471,Middle-Eastern,M,Aged 18 to 24 years,Not a youth,XX,,1.0,Vehicle Related,,,1.0,,,,None,None,None,None,None,63879
63880,2021,July-Sept,1058082,6005273.0,316209,South Asian,M,Aged 25 to 34 years,Not a youth,XX,,,Vehicle Related,,,,,,,None,None,None,None,None,63880
63881,2021,July-Sept,1050851,6022761.0,322138,South Asian,M,Aged 25 to 34 years,Not a youth,XX,,,Vehicle Related,,,,,,,None,None,None,None,None,63881
63882,2021,July-Sept,1010469,6054721.0,317314,Black,M,Aged 25 to 34 years,Not a youth,XX,,,Police Category - Incident,,,,,,1.0,None,None,None,None,None,63882
63883,2021,July-Sept,1004302,6016309.0,335707,White,M,Aged 18 to 24 years,Not a youth,54,,1.0,Impaired,,,,,,1.0,None,None,None,None,None,63883
63884,2021,Oct-Dec,1052592,6055143.0,310551,White,F,Aged 18 to 24 years,Not a youth,XX,,,Other Statute,,,,,,,None,None,None,None,None,63884
63885,2021,July-Sept,1002370,6002960.0,326758,White,F,Aged 25 to 34 years,Not a youth,XX,,,Robbery/Theft,,,,,,1.0,None,None,None,None,None,63885
63886,2021,Oct-Dec,1020097,6017382.0,336231,South Asian,F,Aged 25 to 34 years,Not a youth,52,,1.0,Other Statute,,1.0,,,,,None,None,None,None,None,63886
63887,2021,July-Sept,1016325,6024649.0,303536,Latino,F,Aged 18 to 24 years,Not a youth,XX,,,Robbery/Theft,,,,,,,None,None,None,None,None,63887
63888,2021,July-Sept,1039320,6026264.0,308096,Latino,M,Aged 35 to 44 years,Not a youth,32,,1.0,Sexual Related Crime,,,,,,1.0,None,None,None,None,None,63888
63889,2021,July-Sept,1033702,6046271.0,333378,Black,M,Aged 25 to 34 years,Not a youth,XX,,,Vehicle Related,,,,,,,None,None,None,None,None,63889
63890,2021,July-Sept,1057423,6002759.0,305891,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,XX,,,Assault,,,,,,1.0,None,None,None,None,None,63890
63891,2021,Oct-Dec,1016362,6044804.0,323128,White,F,Aged 18 to 24 years,Not a youth,32,,,Fraud,,,,,,,None,None,None,None,None,63891
63892,2021,July-Sept,1031637,6059458.0,319062,Middle-Eastern,M,Aged 18 to 24 years,Not a youth,XX,,,Mischief,,,,,,1.0,None,None,None,None,None,63892
63893,2021,July-Sept,1024576,6025402.0,326385,Latino,M,Aged 25 to 34 years,Not a youth,XX,,,Police Category - Administrative,,,,,,1.0,None,None,None,None,None,63893
63894,2021,July-Sept,1041031,6041436.0,315360,Indigenous,F,Aged 25 to 34 years,Not a youth,14,,1.0,Assault,,,,,,1.0,None,None,None,None,None,63894
63895,2021,Oct-Dec,1047722,6011885.0,323876,White,F,Aged 55 to 64 years,Not a youth,XX,,,Harassment/Threatening,,,,,,,None,None,None,None,None,63895
63896,2021,Oct-Dec,1044203,6001904.0,318919,Unknown or Legacy,M,Aged 25 to 34 years,Not a youth,43,,1.0,Robbery/Theft,,,,,,1.0,None,None,None,None,None,63896
63897,2021,July-Sept,1014594,6037376.0,334904,Black,M,Aged 25 to 34 years,Not a youth,XX,,,Assault,,,,,,,None,None,None,None,None,63897
63898,2021,July-Sept,1032696,6000681.0,302893,South Asian,F,Aged 17 years and under,Youth (aged 17 years and under),XX,,,Mischief,,,,,,,None,None,None,None,None,63898
63899,2021,Oct-Dec,1000295,6040262.0,318566,White,F,Aged 18 to 24 years,Not a youth,XX,,,Assault,,,,,,,None,None,None,None,None,63899
63900,2021,July-Sept,1033129,6006736.0,335816,Black,M,Aged 35 to 44 years,Not a youth,XX,,,Police Category - Administrative,,,,,,,None,None,None,None,None,63900
63901,2021,July-Sept,1033251,6047301.0,335816,Black,M,Aged 35 to 44 years,Not a youth,XX,,,Police Category - Administrative,,,,,,,None,None,None,None,None,63901
63902,2021,July-Sept,1037840,6045646.0,307022,South Asian,M,Aged 18 to 24 years,Not a youth,42,1.0,1.0,Other Offence,,,,,,1.0,0,0,0,1,0,63902
63903,2021,July-Sept,1037840,6004843.0,332217,South Asian,M,Aged 35 to 44 years,Not a youth,XX,1.0,1.0,Other Offence,,,,,,1.0,0,0,0,1,1,63903
63904,2021,Oct-Dec,1010435,6052275.0,332217,South Asian,M,Aged 35 to 44 years,Not a youth,XX,,1.0,Police Category - Administrative,,,,,,,None,None,None,None,None,63904
63905,2021,July-Sept,1035021,6056970.0,320945,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,XX,,,Assault,,,,,,1.0,None,None,None,None,None,63905
63906,2021,Oct-Dec,1006681,6031335.0,326190,White,F,Aged 45 to 54 years,Not a youth,XX,,,Mischief,,,,,,1.0,None,None,None,None,None,63906
63907,2021,July-Sept,1007018,6055827.0,304998,Black,M,Aged 18 to 24 years,Not a youth,54,,1.0,Other Offence,,,1.0,,,,None,None,None,None,None,63907
63908,2021,July-Sept,1044833,6058574.0,317406,Latino,M,Aged 25 to 34 years,Not a youth,XX,,,Other Statute,,,,,,1.0,None,None,None,None,None,63908
63909,2021,Oct-Dec,1059797,6015839.0,328895,Unknown or Legacy,M,Aged 25 to 34 years,Not a youth,53,,1.0,Harassment/Threatening,,,,,,1.0,None,None,None,None,None,63909
63910,2021,July-Sept,1053579,6002393.0,323760,White,M,Aged 45 to 54 years,Not a youth,42,,1.0,Assault,,,,,,,None,None,None,None,None,63910
63911,2021,July-Sept,1002316,6018482.0,320162,Black,M,Aged 18 to 24 years,Not a youth,51,,1.0,Police Category - Incident,,,,,,,None,None,None,None,None,63911
63912,2021,July-Sept,1026651,6060466.0,324433,White,F,Aged 45 to 54 years,Not a youth,43,,1.0,Assault,,,1.0,,,,None,None,None,None,None,63912
63913,2021,July-Sept,1004675,6002104.0,315242,Latino,M,Aged 35 to 44 years,Not a youth,31,,,Assault,,,,,,1.0,None,None,None,None,None,63913
63914,2021,July-Sept,1034897,6046763.0,326567,White,M,Aged 45 to 54 years,Not a youth,XX,,,Assault,,,,,,1.0,None,None,None,None,None,63914
63915,2021,July-Sept,1019289,6061927.0,319464,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,XX,,,Robbery/Theft,,,,,,1.0,None,None,None,None,None,63915
63916,2021,July-Sept,1055146,6021401.0,318526,Black,M,Aged 25 to 34 years,Not a youth,14,1.0,1.0,Drug Related,,,,,,1.0,1,0,0,1,0,63916
63917,2021,July-Sept,1006559,6030393.0,300918,Black,F,Aged 25 to 34 years,Not a youth,XX,,,Vehicle Related,,1.0,,,,,None,None,None,None,None,63917
63918,2021,July-Sept,1028852,6059652.0,326926,White,M,Aged 25 to 34 years,Not a youth,XX,,,Assault,,,,,,,None,None,None,None,None,63918
63919,2021,July-Sept,1040190,6004619.0,302052,White,M,Aged 35 to 44 years,Not a youth,XX,,,Break and Enter,,,,,,,None,None,None,None,None,63919
63920,2021,July-Sept,1056175,6061074.0,335236,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,32,,1.0,Assault,,,,,,1.0,None,None,None,None,None,63920
63921,2021,July-Sept,1011822,6047727.0,316832,South Asian,M,Aged 25 to 34 years,Not a youth,54,,1.0,Impaired,,,,,,,None,None,None,None,None,63921
63922,2021,July-Sept,1036273,6043056.0,330514,Unknown or Legacy,M,Aged 25 to 34 years,Not a youth,22,,1.0,Impaired,,,,,,1.0,None,None,None,None,None,63922
63923,2021,July-Sept,1053302,6041654.0,336939,Black,M,Aged 35 to 44 years,Not a youth,XX,,1.0,Impaired,,,,,,1.0,None,None,None,None,None,63923
63924,2021,July-Sept,1043319,6005036.0,313748,Black,M,Aged 25 to 34 years,Not a youth,51,,1.0,Sexual Related Crime,,,,,,1.0,None,None,None,None,None,63924
63925,2021,Oct-Dec,1054120,6043073.0,328363,Latino,F,Aged 25 to 34 years,Not a youth,XX,,,Mental Health,,,,,,,None,None,None,None,None,63925
63926,2021,Oct-Dec,1018647,6009838.0,328363,Latino,F,Aged 25 to 34 years,Not a youth,51,,1.0,Assault,,,,,,1.0,None,None,None,None,None,63926
63927,2021,July-Sept,1032347,6038402.0,306573,East/Southeast Asian,F,Aged 55 to 64 years,Not a youth,XX,,,Robbery/Theft,,,,,,1.0,None,None,None,None,None,63927
63928,2021,July-Sept,1025410,6038173.0,328188,Black,M,Aged 35 to 44 years,Not a youth,XX,,,Robbery/Theft,,,,,,1.0,None,None,None,None,None,63928
63929,2021,July-Sept,1020105,6051665.0,309522,White,F,Aged 35 to 44 years,Not a youth,23,,,Robbery/Theft,,,,,,,None,None,None,None,None,63929
63930,2021,July-Sept,1014766,6055567.0,324356,Latino,M,Aged 25 to 34 years,Not a youth,XX,,,Other Offence,,,,,,1.0,None,None,None,None,None,63930
63931,2021,July-Sept,1017716,6007724.0,336273,Unknown or Legacy,M,Aged 35 to 44 years,Not a youth,51,,1.0,LLA,,1.0,,,,,None,None,None,None,None,63931
63932,2021,July-Sept,1037299,6062877.0,317856,Middle-Eastern,M,Aged 17 years and under,Youth (aged 17 years and under),33,,1.0,Assault,,,,,,1.0,None,None,None,None,None,63932
63933,2021,July-Sept,1018013,6023472.0,307976,Latino,M,Aged 18 to 24 years,Not a youth,XX,,1.0,Drug Related,,,,,,,None,None,None,None,None,63933
63934,2021,July-Sept,1018013,6017994.0,311958,White,M,Aged 18 to 24 years,Not a youth,XX,,1.0,Drug Related,,,,,,,None,None,None,None,None,63934
63935,2021,July-Sept,1031044,6032257.0,315956,Black,F,Aged 55 to 64 years,Not a youth,XX,,,Drug Related,,,,,,,None,None,None,None,None,63935
63936,2021,July-Sept,1031044,6035425.0,303902,Black,F,Aged 25 to 34 years,Not a youth,XX,,,Drug Related,,,,,,,None,None,None,None,None,63936
63937,2021,July-Sept,1018013,6024566.0,306779,White,F,Aged 18 to 24 years,Not a youth,XX,,1.0,Drug Related,,,,,,,None,None,None,None,None,63937
63938,2021,July-Sept,1018013,6003572.0,337269,White,M,Aged 18 to 24 years,Not a youth,XX,,,Drug Related,,,,,,,None,None,None,None,None,63938
63939,2021,July-Sept,1045680,6049174.0,337269,White,M,Aged 18 to 24 years,Not a youth,XX,,1.0,FTA/FTC/Compliance Check/Parollee,,,,,,,None,None,None,None,None,63939
63940,2021,July-Sept,1051833,6024493.0,334847,South Asian,M,Aged 55 to 64 years,Not a youth,33,,1.0,Robbery/Theft,,,,,,,None,None,None,None,None,63940
63941,2021,July-Sept,1056632,6035310.0,301137,White,M,Aged 55 to 64 years,Not a youth,55,,1.0,Impaired,,,,,,1.0,None,None,None,None,None,63941
63942,2021,July-Sept,1025879,6021646.0,317294,South Asian,M,Aged 18 to 24 years,Not a youth,XX,,,Assault,,,,,,,None,None,None,None,None,63942
63943,2021,July-Sept,1027801,6040380.0,323923,Middle-Eastern,M,Aged 18 to 24 years,Not a youth,42,,1.0,Weapons,,,,,,,None,None,None,None,None,63943
63944,2021,July-Sept,1059958,6007931.0,301116,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,XX,,,Police Category - Incident,,,,,,,None,None,None,None,None,63944
63945,2021,July-Sept,1059958,6058460.0,302842,East/Southeast Asian,F,Aged 35 to 44 years,Not a youth,XX,,,Police Category - Incident,,,,,,,None,None,None,None,None,63945
63946,2021,July-Sept,1059958,6027753.0,323292,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,XX,,,Police Category - Incident,,,,,,,None,None,None,None,None,63946
63947,2021,July-Sept,1059958,6010670.0,321646,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,XX,,,Police Category - Incident,,,,,,,None,None,None,None,None,63947
63948,2021,July-Sept,1057484,6046146.0,308194,White,M,Aged 25 to 34 years,Not a youth,XX,,1.0,Crimes against Children,,,,,,1.0,None,None,None,None,None,63948
63949,2021,July-Sept,1026117,6023743.0,328072,White,F,Aged 25 to 34 years,Not a youth,31,,1.0,Mischief,,,,,,,None,None,None,None,None,63949
63950,2021,July-Sept,1000774,6006495.0,329676,White,F,Aged 35 to 44 years,Not a youth,XX,,1.0,Assault,,,,,,,None,None,None,None,None,63950
63951,2021,July-Sept,1053140,6005421.0,306162,White,M,Aged 35 to 44 years,Not a youth,32,,1.0,Impaired,,,,,,,None,None,None,None,None,63951
63952,2021,July-Sept,1005525,6013294.0,315406,South Asian,M,Aged 25 to 34 years,Not a youth,51,,1.0,Assault,,,,,,,None,None,None,None,None,63952
63953,2021,July-Sept,1015843,6043848.0,324054,Indigenous,M,Aged 25 to 34 years,Not a youth,XX,,,Police Category - Administrative,,,,,,1.0,None,None,None,None,None,63953
63954,2021,July-Sept,1053114,6054854.0,336320,Middle-Eastern,M,Aged 18 to 24 years,Not a youth,43,,,Assault,,,,,,,None,None,None,None,None,63954
63955,2021,July-Sept,1034408,6000494.0,319998,White,M,Aged 25 to 34 years,Not a youth,XX,,1.0,Impaired,,,,,,1.0,None,None,None,None,None,63955
63956,2021,July-Sept,1057997,6048465.0,328185,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,42,,1.0,Impaired,,,,,,1.0,None,None,None,None,None,63956
63957,2021,July-Sept,1000971,6035447.0,304270,Latino,M,Aged 25 to 34 years,Not a youth,XX,,,Assault,,,,,,1.0,None,None,None,None,None,63957
63958,2021,July-Sept,1012128,6015148.0,331389,East/Southeast Asian,F,Aged 25 to 34 years,Not a youth,42,,,Impaired,,,,,,,None,None,None,None,None,63958
63959,2021,Oct-Dec,1046033,6009223.0,320271,Black,M,Aged 17 years and under,Youth (aged 17 years and under),XX,,,Weapons,,,,,,1.0,None,None,None,None,None,63959
63960,2021,Oct-Dec,1017334,6013713.0,314414,White,F,Aged 45 to 54 years,Not a youth,41,,1.0,Police Category - Administrative,,,,1.0,,1.0,None,None,None,None,None,63960
63961,2021,Oct-Dec,1020053,6036172.0,314414,White,F,Aged 45 to 54 years,Not a youth,32,,1.0,Vehicle Related,,1.0,1.0,,,,None,None,None,None,None,63961
63962,2021,July-Sept,1026311,6056268.0,321295,Middle-Eastern,M,Aged 25 to 34 years,Not a youth,XX,,,Assault,,,,,,1.0,None,None,None,None,None,63962
63963,2021,July-Sept,1042056,6014733.0,312907,South Asian,M,Aged 45 to 54 years,Not a youth,XX,,,Other Statute,,,,,,,None,None,None,None,None,63963
63964,2021,Oct-Dec,1022992,6015857.0,325853,Middle-Eastern,M,Aged 25 to 34 years,Not a youth,XX,,,Assault,,,,,,,None,None,None,None,None,63964
63965,2021,Oct-Dec,1021488,6035987.0,319137,White,F,Aged 25 to 34 years,Not a youth,XX,,1.0,Mischief,,,,1.0,,1.0,None,None,None,None,None,63965
63966,2021,July-Sept,1002832,6044316.0,307294,East/Southeast Asian,F,Aged 18 to 24 years,Not a youth,XX,,,Vehicle Related,,,,,,,None,None,None,None,None,63966
63967,2021,Oct-Dec,1049721,6035907.0,315127,White,F,Aged 35 to 44 years,Not a youth,XX,,,Mischief,,,,,,,None,None,None,None,None,63967
63968,2021,July-Sept,1026803,6014404.0,330663,Unknown or Legacy,M,Aged 25 to 34 years,Not a youth,51,,1.0,Robbery/Theft,,,,,,,None,None,None,None,None,63968
63969,2021,July-Sept,1044139,6015445.0,301361,Black,M,Aged 35 to 44 years,Not a youth,52,,1.0,LLA,,1.0,,,,,None,None,None,None,None,63969
63970,2021,July-Sept,1022400,6038397.0,311130,Unknown or Legacy,M,Aged 25 to 34 years,Not a youth,41,,1.0,Assault,,,,,,,None,None,None,None,None,63970
63971,2021,July-Sept,1049565,6022794.0,312430,Latino,M,Aged 25 to 34 years,Not a youth,XX,,,Assault,,,,,,1.0,None,None,None,None,None,63971
63972,2021,July-Sept,1047554,6060437.0,324779,White,M,Aged 55 to 64 years,Not a youth,XX,,1.0,Homicide,,,,,,,None,None,None,None,None,63972
63973,2021,July-Sept,1009955,6048404.0,323453,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,XX,,1.0,Homicide,,,,,,1.0,None,None,None,None,None,63973
63974,2021,July-Sept,1020256,6028299.0,313218,Latino,M,Aged 18 to 24 years,Not a youth,XX,,,Assault,,,,,,1.0,None,None,None,None,None,63974
63975,2021,July-Sept,1005018,6019576.0,326791,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,32,,1.0,Assault,,,,,,,None,None,None,None,None,63975
63976,2021,July-Sept,1005018,6037247.0,316265,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,32,,1.0,Assault,,,,,,1.0,None,None,None,None,None,63976
63977,2021,July-Sept,1005018,6063225.0,306190,South Asian,M,Aged 18 to 24 years,Not a youth,32,,,Assault,,,,,,,None,None,None,None,None,63977
63978,2021,July-Sept,1030919,6042447.0,320171,White,M,Aged 25 to 34 years,Not a youth,XX,,,Robbery/Theft,,,,,,,None,None,None,None,None,63978
63979,2021,July-Sept,1004150,6027296.0,310338,Latino,M,Aged 35 to 44 years,Not a youth,XX,,,Assault,,,,,,1.0,None,None,None,None,None,63979
63980,2021,July-Sept,1021356,6000288.0,327385,White,M,Aged 17 years and under,Youth (aged 17 years and under),XX,,,Break and Enter,,,,,,1.0,None,None,None,None,None,63980
63981,2021,July-Sept,1023116,6052623.0,334326,Black,F,Aged 25 to 34 years,Not a youth,52,,1.0,Break and Enter,,1.0,,,,,None,None,None,None,None,63981
63982,2021,July-Sept,1025809,6052700.0,334326,Black,F,Aged 25 to 34 years,Not a youth,52,,1.0,Break and Enter,,,,,,1.0,None,None,None,None,None,63982
63983,2021,Oct-Dec,1008261,6033614.0,334326,Black,F,Aged 25 to 34 years,Not a youth,XX,,1.0,Police Category - Administrative,,,,,,,None,None,None,None,None,63983
63984,2021,July-Sept,1013256,6025729.0,306161,Black,M,Aged 25 to 34 years,Not a youth,31,,1.0,Impaired,,,,,,1.0,None,None,None,None,None,63984
63985,2021,July-Sept,1003700,6007293.0,321701,White,M,Aged 18 to 24 years,Not a youth,52,,,Mischief,,,,,,1.0,None,None,None,None,None,63985
63986,2021,July-Sept,1018985,6035768.0,318204,Black,M,Aged 35 to 44 years,Not a youth,XX,,,Assault,,,,,,,None,None,None,None,None,63986
63987,2021,July-Sept,1012460,6014367.0,332059,White,M,Aged 25 to 34 years,Not a youth,XX,,,Police Category - Administrative,,,,,,,None,None,None,None,None,63987
63988,2021,July-Sept,1014358,6016994.0,309428,White,M,Aged 25 to 34 years,Not a youth,XX,,,Police Category - Incident,,,,,,1.0,None,None,None,None,None,63988
63989,2021,July-Sept,1012864,6019301.0,328163,White,M,Aged 18 to 24 years,Not a youth,43,,1.0,Other Offence,,,,,,1.0,None,None,None,None,None,63989
63990,2021,July-Sept,1031957,6007250.0,307247,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,41,,1.0,Assault,,,,,,1.0,None,None,None,None,None,63990
63991,2021,July-Sept,1016242,6033044.0,309411,Middle-Eastern,M,Aged 18 to 24 years,Not a youth,XX,,,Vehicle Related,,,,,,1.0,None,None,None,None,None,63991
63992,2021,Oct-Dec,1050026,6049126.0,311954,Middle-Eastern,F,Aged 25 to 34 years,Not a youth,23,,,Harassment/Threatening,,,,,,1.0,None,None,None,None,None,63992
63993,2021,July-Sept,1013630,6000435.0,323242,Unknown or Legacy,M,Aged 25 to 34 years,Not a youth,53,,,Assault,,,,,,,None,None,None,None,None,63993
