HH_ID,AGEGRP,AGEIMM,CF_RP,CFSTAT,CFSTRUCT,CIP2021,CITIZEN,CITOTH,CMA,EF_RP,EMPIN,HDGREE,WEIGHT
41108,88,99,1,88,8,88,1,5,999,1,79000,88,100.5951601
41109,13,99,1,1,1,13,1,5,999,1,99999999,1,100.111806
41110,12,99,1,1,1,13,1,5,999,1,44000,1,100.4811749
41111,9,99,3,6,9,7,1,5,825,3,130000,5,100.5951601
41112,10,99,1,3,3,4,1,5,999,1,110000,7,100.4176077
41113,11,8,1,1,1,13,2,4,535,1,140000,2,100.4176077
41114,12,4,1,3,3,10,2,1,535,1,99999999,5,100.4176077
41115,13,99,1,1,1,5,1,5,999,1,1000,7,99.97458425
41116,13,99,1,3,3,13,1,5,999,1,99999999,1,100.111806
41117,12,7,1,1,1,13,2,3,933,1,99999999,2,100.4811749
41118,11,99,1,1,1,2,1,5,999,1,26000,3,100.111806
41119,8,99,3,6,9,4,1,5,999,3,15000,5,100.4811749
41120,11,99,1,1,1,5,1,5,933,1,34000,5,100.4811749
41121,10,99,3,6,9,13,1,5,999,3,95000,1,100.5951601
41122,8,6,1,3,3,5,2,5,462,1,39000,5,100.111806
41123,9,99,1,2,2,5,1,5,535,1,70000,8,100.4176077
41124,11,99,1,1,1,11,1,5,999,1,35000,3,100.111806
41125,11,99,1,1,1,8,1,5,999,1,18000,3,100.4811749
41126,12,99,1,1,1,8,1,5,999,1,99999999,3,100.4176077
41127,11,99,1,2,2,13,1,5,999,1,24000,88,100.111806
41128,7,99,1,2,2,4,1,5,999,1,78000,7,100.111806
41129,8,88,2,2,2,5,8,8,825,2,130000,88,100.5951601
41130,8,99,2,5,3,5,1,5,535,2,99999999,7,100.4176077
41131,11,99,3,7,9,13,1,5,462,3,52000,2,100.111806
41132,10,3,1,2,2,8,2,3,535,1,-5000,5,100.4176077
41133,7,6,3,6,9,7,3,3,825,3,110000,7,100.5951601
41134,7,99,1,2,2,10,1,5,462,1,640593,8,100.111806
41135,13,99,3,6,9,13,1,5,999,3,99999999,1,100.4811749
41136,13,8,1,1,1,13,3,4,462,1,99999999,1,100.111806
41137,6,99,1,2,2,2,1,5,825,1,24000,6,100.5951601
41138,5,99,1,1,1,3,1,5,462,1,50000,7,100.111806
41139,12,99,3,6,9,8,1,5,999,3,1000,7,100.4279472
41140,88,99,3,8,9,88,1,5,999,1,14000,7,100.5951601
41141,12,99,1,1,1,13,1,5,999,1,99999999,1,100.111806
41142,9,99,3,6,9,13,1,5,999,3,23000,1,100.4176077
41143,5,99,3,7,9,13,1,5,999,3,99999999,2,100.111806
41144,7,99,1,2,2,8,1,5,999,1,73000,4,100.4176077
41145,10,99,2,1,1,8,1,5,999,2,16000,3,100.4176077
41146,12,99,1,1,1,8,1,5,999,1,99999999,4,100.4176077
41147,5,5,1,1,1,7,3,3,933,1,47000,8,100.4811749
41148,12,99,3,6,9,13,1,5,999,3,99999999,1,100.4176077
41149,9,7,1,2,2,8,2,5,999,1,44000,88,100.4279472
41150,13,4,3,6,9,13,2,5,933,3,99999999,1,100.4811749
41151,8,99,1,3,3,10,1,5,999,1,1000,5,100.4176077
41152,88,9,1,2,2,8,2,3,835,1,1000,7,100.5951601
41153,11,99,3,8,9,10,1,5,999,1,4000,3,100.111806
41154,4,99,1,1,1,13,1,5,999,1,34000,1,100.111806
41155,5,99,3,7,9,88,1,5,999,3,55000,5,100.4176077
41156,10,4,1,2,2,8,2,5,535,1,949122,7,100.4176077
41157,6,99,1,2,2,5,1,5,999,1,66000,5,100.4176077
41158,12,99,3,6,9,10,1,5,999,3,99999999,5,100.9644705
41159,11,99,1,2,2,5,1,5,462,1,46000,3,100.111806
41160,6,99,3,6,9,8,3,3,999,3,99999999,7,100.9644705
41161,11,99,3,8,9,13,1,5,999,2,29000,2,100.4176077
41162,13,99,1,1,1,3,1,5,999,1,99999999,6,100.4811749
41163,11,99,3,6,9,13,1,5,535,3,11000,1,100.4176077
41164,88,99,1,2,2,1,1,5,999,1,99999999,88,100.4811749
41165,12,6,3,6,9,13,2,5,999,3,99999999,1,100.111806
41166,8,99,1,3,3,7,1,5,933,1,38000,5,100.4811749
41167,9,99,2,2,2,4,1,5,999,2,100000,7,100.4176077
41168,6,99,3,6,9,3,1,2,933,3,99999999,7,100.4811749
41169,5,99,3,6,9,13,1,5,999,3,71000,2,100.111806
41170,12,99,3,6,9,4,1,5,999,3,99999999,7,100.4176077
41171,4,99,3,6,9,6,1,5,999,3,99999999,7,99.97458425
41172,11,99,1,1,1,7,1,5,999,1,48000,5,100.111806
41173,4,99,3,6,9,13,1,5,999,3,31000,2,100.4811749
41174,13,99,3,6,9,10,1,5,999,3,99999999,5,100.4176077
41175,11,99,3,6,9,13,1,5,999,3,99999999,2,100.4176077
41176,13,99,3,6,9,1,1,5,999,3,99999999,5,100.9644705
41177,6,99,3,6,9,7,1,5,999,3,87000,7,100.4811749
41178,13,99,1,1,1,13,1,5,462,1,99999999,1,100.111806
41179,11,2,1,1,1,11,2,5,999,1,12000,4,100.5951601
41180,11,99,1,2,2,8,1,5,835,1,120000,5,100.5951601
41181,11,99,3,6,9,13,1,5,999,3,99999999,1,100.1576517
41182,9,6,1,2,2,4,2,3,535,1,99999999,7,100.4176077
41183,9,99,3,6,9,3,1,5,462,3,88000,8,100.111806
41184,7,3,3,6,9,8,3,2,462,3,37000,3,100.111806
41185,8,99,1,3,3,10,1,5,825,1,50000,5,100.5951601
41186,11,1,1,3,3,11,2,5,535,1,18000,5,100.4176077
41187,88,99,1,2,2,5,1,8,999,1,71000,88,100.111806
41188,9,88,1,2,2,8,8,8,999,1,14000,3,100.4176077
41189,10,1,1,3,3,5,2,5,933,1,62000,5,100.4811749
41190,12,99,3,8,9,1,1,5,933,1,-5000,5,100.4811749
41191,6,99,1,1,1,10,1,5,999,1,54000,3,100.4279472
41192,6,99,3,6,9,2,1,3,535,3,5000,8,100.4176077
41193,6,99,1,1,1,10,1,5,999,1,120000,8,100.4176077
41194,5,99,1,1,1,5,1,5,462,1,99999999,8,100.111806
41195,9,99,1,2,2,88,1,5,999,1,170000,3,100.111806
41196,8,4,1,2,2,8,2,5,933,1,100000,5,100.4811749
41197,10,99,1,2,2,3,1,5,933,1,200000,88,100.4811749
41198,12,8,1,1,1,13,2,3,933,1,4000,2,100.4811749
41199,11,99,3,6,9,10,1,5,999,3,1,7,100.111806
41200,88,88,3,7,9,88,8,8,535,3,7000,88,100.4176077
41201,10,99,1,1,1,4,1,5,825,1,110000,7,100.5951601
41202,11,99,3,6,9,13,1,5,535,3,99999999,2,100.4176077
41203,6,99,1,3,3,1,1,5,535,1,99999999,5,100.4176077
41204,7,99,3,6,9,8,1,5,999,3,87000,8,100.4811749
41205,12,99,3,6,9,5,1,5,999,3,44000,7,100.1576517
41206,9,8,1,2,2,8,2,5,535,1,140000,88,100.4176077
41207,12,99,1,1,1,8,1,5,999,1,1000,4,100.1576517
41208,7,99,1,1,1,1,1,5,933,1,92000,8,100.4811749
41209,6,99,1,2,2,13,1,5,999,1,24000,1,100.4176077
41210,7,99,1,2,2,9,1,5,999,1,49000,8,100.111806
41211,11,11,3,6,9,5,3,4,462,3,28000,7,100.111806
41212,11,99,1,2,2,8,1,5,999,1,87000,5,100.5223781
41213,7,99,1,1,1,5,1,5,535,1,32000,5,100.4176077
41214,4,99,3,6,9,2,1,5,999,3,14000,7,100.1576517
41215,12,5,3,6,9,11,2,2,999,3,1000,5,100.111806
41216,13,99,1,1,1,10,1,5,933,1,99999999,7,100.4811749
41217,11,99,1,2,2,8,1,5,535,1,130000,8,100.4176077
41218,11,99,1,3,3,13,1,5,535,1,61000,2,100.4176077
41219,11,99,3,6,9,7,1,5,999,3,72000,5,100.4811749
41220,9,99,3,6,9,8,1,5,999,3,69000,4,99.97458425
41221,10,99,1,2,2,4,1,5,535,1,110000,7,100.4176077
41222,9,2,1,2,2,4,2,5,535,1,160000,7,100.4176077
41223,12,99,1,2,2,6,1,5,999,1,99999999,88,99.97458425
41224,7,99,1,3,3,5,1,5,825,1,61000,7,100.5951601
41225,11,1,3,6,9,5,2,5,535,3,73000,5,100.4176077
41226,12,2,1,2,2,13,2,5,535,1,99999999,1,100.4176077
41227,8,99,1,3,3,13,1,5,999,1,21000,1,100.4176077
41228,10,99,1,1,1,13,1,5,999,1,100000,2,100.4279472
41229,12,99,3,6,9,13,1,5,999,3,99999999,1,100.5223781
41230,12,99,1,1,1,13,1,5,999,1,1,1,100.4176077
41231,11,7,1,2,2,10,2,4,535,1,57000,8,100.4176077
41232,9,99,1,2,2,4,1,5,999,1,69000,5,100.111806
41233,88,5,1,2,2,4,2,3,462,1,19000,88,100.111806
41234,11,99,1,1,1,5,1,5,999,1,99999999,5,100.4176077
41235,11,99,3,6,9,5,1,5,999,3,99999999,5,100.4279472
41236,11,8,1,3,3,13,3,3,933,1,99999999,2,100.4811749
41237,12,99,3,7,9,9,1,5,999,3,99999999,7,100.111806
41238,5,99,1,1,1,1,1,5,999,1,50000,6,100.4811749
41239,13,99,3,6,9,3,1,5,999,3,99999999,7,100.4176077
41240,5,99,3,6,9,4,1,5,999,3,19000,8,100.9644705
41241,6,99,1,1,1,7,1,5,835,1,495146,7,100.5951601
41242,9,99,1,3,3,11,1,5,999,1,99999999,7,100.4176077
41243,9,99,1,3,3,5,1,5,999,1,67000,88,100.111806
41244,5,99,3,6,9,2,1,5,933,3,8000,5,100.4811749
41245,12,99,1,1,1,13,1,5,999,1,99999999,2,99.97458425
41246,13,99,3,6,9,8,1,5,999,3,99999999,5,100.111806
41247,11,99,1,1,1,10,1,5,999,1,150000,5,100.4176077
41248,4,99,3,6,9,13,1,5,999,3,49000,2,100.4176077
41249,88,99,1,2,2,10,1,2,535,1,68000,88,100.4176077
41250,12,99,3,6,9,10,1,5,535,3,100000,5,100.4176077
41251,5,99,3,8,9,88,1,5,999,1,14000,5,100.4176077
41252,5,99,3,8,9,13,1,5,999,1,94000,2,100.5951601
41253,12,99,1,1,1,10,1,5,999,1,33000,5,100.4176077
41254,11,99,1,3,3,13,1,5,462,1,33000,2,100.111806
41255,7,99,1,2,2,10,1,5,999,1,73000,7,100.5951601
41256,5,99,1,1,1,11,1,5,462,1,14000,7,100.111806
41257,10,99,1,1,1,10,1,5,999,1,99999999,5,100.4176077
41258,6,99,3,6,9,10,1,5,835,3,79000,5,100.5951601
41259,12,5,1,2,2,13,2,5,535,1,-2000,1,100.4176077
41260,5,99,1,1,1,5,3,3,535,1,44000,5,100.4176077
41261,7,99,1,3,3,13,1,5,835,1,2000,1,100.5951601
41262,7,99,1,2,2,6,1,5,999,1,120000,5,100.4176077
41263,8,99,1,2,2,11,1,5,933,1,110000,5,100.4811749
41264,11,99,3,6,9,13,1,5,999,3,31000,2,100.111806
41265,7,99,3,6,9,4,1,5,462,3,80000,8,100.111806
41266,12,99,1,2,2,8,1,5,999,1,26000,5,100.9644705
41267,11,99,1,1,1,8,1,5,825,1,1000,4,100.5951601
41268,13,99,3,6,9,7,1,5,535,3,1000,7,100.4176077
41269,11,99,1,2,2,4,1,5,535,1,54000,7,100.4176077
41270,7,5,1,1,1,10,2,5,535,1,100000,7,100.4176077
41271,11,99,3,6,9,13,1,5,999,3,84000,1,100.4176077
41272,12,7,3,6,9,13,2,2,535,3,99999999,1,100.4176077
41273,8,99,3,6,9,2,1,5,999,3,7000,7,100.4811749
41274,6,99,1,2,2,4,1,5,999,1,16000,7,100.4176077
41275,11,99,1,1,1,13,1,5,999,1,16000,2,100.111806
41276,7,99,1,1,1,6,1,5,462,1,72000,8,100.111806
41277,6,99,1,1,1,5,1,5,535,1,130000,7,100.4176077
41278,10,3,1,3,3,13,2,5,999,1,160000,1,100.4176077
41279,11,99,1,2,2,13,1,5,999,1,16000,2,100.4279472
41280,11,99,1,1,1,13,1,5,999,1,7000,2,100.111806
41281,13,7,1,2,2,13,2,5,535,1,99999999,1,100.4176077
41282,8,99,1,3,3,10,1,5,999,1,13000,5,100.4176077
41283,9,7,3,6,9,8,2,5,462,3,90000,7,100.111806
41284,12,5,1,3,3,13,2,5,462,1,99999999,2,100.111806
41285,11,99,1,1,1,7,1,5,999,1,50000,5,100.111806
41286,7,6,1,2,2,5,3,8,835,1,27000,8,100.5951601
41287,11,99,1,1,1,8,1,5,825,1,6000,5,100.5951601
41288,5,5,3,7,9,5,3,4,462,3,45000,7,100.111806
41289,12,99,1,1,1,13,1,5,999,1,15000,2,100.4176077
41290,12,99,3,6,9,5,1,5,535,3,99999999,5,100.4176077
41291,10,5,1,2,2,13,2,5,999,1,34000,2,100.4176077
41292,8,99,3,6,9,13,1,5,462,3,52000,2,100.111806
41293,11,99,3,6,9,13,1,5,999,3,22000,2,100.4811749
41294,5,99,1,1,1,6,1,5,999,1,93000,7,99.97458425
41295,10,99,1,3,3,1,1,5,825,1,97000,7,100.5951601
41296,11,99,2,1,1,8,1,5,999,2,91000,4,100.4176077
41297,13,99,1,1,1,8,1,5,999,1,99999999,7,100.4176077
41298,88,7,1,2,2,5,2,5,999,1,250000,88,100.4176077
41299,7,6,2,2,2,8,3,3,462,2,97000,8,100.111806
41300,8,99,1,3,3,13,1,5,999,1,61000,2,100.4176077
41301,12,9,1,1,1,8,2,5,933,1,99999999,5,100.4811749
41302,7,7,1,2,2,8,3,4,462,1,99999999,5,100.111806
41303,6,99,1,2,2,8,1,5,999,1,66000,5,100.4176077
41304,7,5,3,6,9,6,2,2,999,3,29000,8,100.4176077
41305,12,99,1,1,1,13,1,5,999,1,99999999,1,100.111806
41306,5,99,3,7,9,10,1,5,999,3,76000,7,100.4176077
41307,8,99,1,2,2,3,1,5,999,1,23000,8,100.4176077
41308,6,6,1,2,2,8,3,4,933,1,240000,7,100.4811749
41309,8,3,1,2,2,5,2,3,999,1,5000,5,100.4176077
41310,13,99,3,6,9,5,1,5,999,3,99999999,3,100.111806
41311,7,99,1,2,2,11,1,5,999,1,64000,4,100.111806
41312,13,99,1,1,1,13,1,5,999,1,99999999,2,100.111806
41313,13,99,3,6,9,1,1,5,825,3,99999999,7,100.5951601
41314,11,99,1,1,1,5,1,5,999,1,99999999,6,100.4811749
41315,6,99,3,6,9,5,1,5,999,3,59000,6,100.111806
41316,11,99,3,6,9,1,1,5,999,3,63000,8,100.4811749
41317,6,99,3,6,9,13,1,5,999,3,18000,2,100.4279472
41318,11,99,3,6,9,13,1,5,933,3,51000,2,100.4811749
41319,12,99,1,1,1,13,1,5,999,1,99999999,2,100.1576517
41320,88,88,1,2,2,88,8,8,999,1,95000,88,100.9644705
41321,4,99,3,7,9,88,3,3,825,3,99999999,7,100.5951601
41322,11,7,1,1,1,5,2,2,999,1,12000,8,100.4176077
41323,10,99,3,7,9,10,1,5,999,3,24000,5,100.4176077
41324,6,99,1,2,2,13,1,5,462,1,12000,2,100.111806
41325,9,6,1,3,3,3,2,4,462,1,8000,7,100.111806
41326,13,99,3,6,9,5,1,5,462,3,1000,5,100.111806
41327,10,99,1,3,3,13,1,5,999,1,60000,2,100.4279472
41328,12,99,1,1,1,13,1,5,999,1,1,2,100.4279472
41329,13,99,3,6,9,5,1,5,999,3,-1,5,100.4176077
41330,12,99,1,3,3,13,1,5,535,1,99999999,2,100.4176077
41331,11,99,1,1,1,8,1,5,999,1,1,5,100.4176077
41332,10,99,3,6,9,11,1,5,999,3,99999999,5,99.97458425
41333,12,9,1,1,1,5,2,2,999,1,99999999,5,100.111806
41334,5,99,3,6,9,11,1,1,999,3,1000,5,99.97458425
41335,11,99,1,2,2,7,1,5,933,1,180000,7,100.4811749
41336,10,2,3,6,9,13,2,1,999,3,79000,2,100.5951601
41337,11,1,1,2,2,13,3,2,535,1,42000,2,100.4176077
41338,12,10,1,1,1,3,2,5,462,1,99999999,7,100.111806
41339,5,99,3,7,9,88,3,3,999,3,47000,7,100.4811749
41340,7,99,1,3,3,5,1,5,462,1,86000,8,100.111806
41341,13,99,3,6,9,9,1,5,999,3,99999999,5,100.4811749
41342,9,99,3,6,9,13,1,5,999,3,33000,1,100.111806
41343,9,99,1,2,2,4,1,5,999,1,-5000,7,100.4176077
41344,8,99,1,1,1,10,1,5,999,1,99999999,5,100.4176077
41345,12,99,1,3,3,10,1,5,999,1,55000,5,100.4176077
41346,11,10,1,2,2,88,3,3,535,1,7000,88,100.4176077
41347,12,99,1,1,1,13,1,5,999,1,99999999,1,100.111806
41348,13,99,3,6,9,13,1,5,999,3,99999999,1,100.111806
41349,12,99,1,1,1,3,1,2,999,1,15000,8,100.4176077
41350,12,99,1,1,1,4,1,5,999,1,99999999,8,100.4811749
41351,10,99,1,88,8,5,1,5,999,1,99999999,88,100.4279472
41352,7,7,1,1,1,2,3,4,933,1,100000,7,100.4811749
41353,11,7,1,3,3,13,2,5,999,1,4000,2,100.4176077
41354,8,99,3,7,9,13,1,5,999,3,11000,2,100.4176077
41355,11,99,1,1,1,10,1,5,999,2,70000,5,100.4176077
41356,12,99,1,1,1,11,1,5,999,1,1,3,100.111806
41357,7,99,1,2,2,4,1,5,535,1,120000,7,100.4176077
41358,88,88,1,2,2,5,8,8,999,1,35000,88,100.17917
41359,88,99,1,2,2,88,1,5,999,1,160000,88,100.5951601
41360,6,99,3,6,9,13,1,5,999,3,66000,2,100.9644705
41361,7,99,1,2,2,8,1,5,999,1,30000,5,100.5951601
41362,12,4,1,1,1,13,2,3,933,1,27000,1,100.4811749
41363,13,99,1,1,1,13,1,5,999,1,99999999,2,99.97458425
41364,11,99,3,6,9,13,1,5,999,3,46000,2,100.4811749
41365,9,7,1,2,2,8,2,4,462,1,54000,3,100.111806
41366,13,6,3,6,9,10,2,5,535,3,99999999,6,100.4176077
41367,7,99,1,2,2,13,1,5,999,1,69000,2,100.1576517
41368,13,5,1,1,1,13,2,4,825,1,4000,2,100.5951601
41369,13,99,2,5,3,13,1,5,999,2,99999999,1,100.4176077
41370,11,4,3,6,9,13,2,4,999,3,59000,2,100.4176077
41371,8,7,1,3,3,13,3,3,933,1,34000,2,100.4811749
41372,10,99,1,2,2,1,1,5,462,1,66000,7,100.111806
41373,9,7,1,2,2,8,2,5,535,1,95000,7,100.4176077
41374,9,99,1,2,2,5,1,5,999,1,27000,5,100.4811749
41375,11,6,3,6,9,13,2,5,535,3,26000,1,100.4176077
41376,11,99,3,6,9,13,1,5,999,3,42000,2,100.4176077
41377,12,99,1,3,3,13,1,5,999,1,18000,1,100.4176077
41378,8,99,1,2,2,8,1,5,999,1,270821,8,100.4176077
41379,9,99,1,3,3,10,1,5,999,1,17000,5,100.9644705
41380,6,99,1,2,2,8,1,5,999,1,130000,3,100.111806
41381,9,99,1,2,2,13,1,5,999,1,99999999,2,100.4176077
41382,11,99,1,1,1,9,1,5,999,1,68000,6,100.17917
41383,88,99,1,3,3,3,1,5,462,1,49000,88,100.111806
41384,11,99,3,6,9,13,1,5,999,3,76000,2,100.111806
41385,6,99,1,2,2,13,1,5,999,1,84000,2,100.4279472
41386,10,99,2,2,2,13,1,5,933,2,120000,2,100.4811749
41387,7,99,1,3,3,8,3,3,535,1,99999999,7,100.4176077
41388,12,7,3,6,9,2,2,5,933,3,30000,5,100.4811749
41389,8,99,1,2,2,1,1,5,999,1,20000,7,100.4811749
41390,12,4,1,1,1,8,2,5,835,1,150000,8,100.5951601
41391,12,99,1,1,1,13,1,5,999,1,99999999,2,100.4279472
41392,11,7,1,2,2,8,2,3,535,1,110000,7,100.4176077
41393,9,99,1,2,2,9,1,5,999,1,210000,5,100.4176077
41394,8,6,1,2,2,5,2,3,999,1,89000,8,100.4176077
41395,8,99,1,1,1,8,1,5,825,1,77000,5,100.5951601
41396,10,99,1,3,3,5,1,5,999,1,494184,5,100.4176077
41397,7,99,1,2,2,13,1,5,999,1,58000,2,100.4176077
41398,4,99,1,3,3,13,1,5,999,1,1000,2,100.4176077
41399,9,99,1,2,2,11,1,5,999,1,59000,5,100.9644705
41400,6,99,3,6,9,13,1,5,999,3,87000,2,100.4811749
41401,11,99,1,2,2,13,1,5,999,1,63000,2,100.4176077
41402,9,99,1,2,2,5,1,5,835,1,110000,5,100.5951601
41403,12,99,1,1,1,9,1,5,999,1,99999999,5,100.4176077
41404,10,99,1,2,2,13,1,5,999,1,99999999,1,100.111806
41405,7,99,1,2,2,13,3,3,462,1,6000,2,100.111806
41406,12,1,1,1,1,13,2,2,999,1,99999999,2,100.4811749
41407,12,3,1,3,3,13,2,5,999,1,99999999,2,100.4176077
41408,13,99,1,1,1,8,1,5,999,1,99999999,4,100.4811749
41409,8,99,1,2,2,13,1,5,999,1,99999999,2,100.4811749
41410,6,99,1,1,1,8,1,5,999,1,67000,8,100.4176077
41411,13,99,3,6,9,8,1,5,999,3,99999999,4,100.4811749
41412,9,4,1,2,2,13,2,5,933,1,-1000,2,100.4811749
41413,7,4,1,1,1,3,2,5,933,1,64000,8,100.4811749
41414,11,99,1,2,2,5,1,5,999,1,66000,6,100.9644705
41415,8,99,2,2,2,13,1,5,825,2,61000,2,100.5951601
41416,10,2,1,2,2,8,2,5,535,1,34000,3,100.4176077
41417,88,99,1,2,2,11,1,5,999,1,99999999,88,100.9644705
41418,7,99,1,3,3,10,1,5,835,1,68000,7,100.5951601
41419,11,99,3,6,9,5,1,5,462,3,99999999,3,100.111806
41420,5,99,1,2,2,88,1,5,999,1,99999999,7,100.4176077
41421,13,99,3,6,9,13,1,5,999,3,46000,2,100.4279472
41422,7,3,2,2,2,8,2,5,835,2,96000,3,100.5951601
41423,10,99,1,1,1,13,1,5,462,1,1000,1,100.111806
41424,12,99,3,6,9,10,1,5,835,3,99999999,5,100.5951601
41425,6,99,3,6,9,7,1,5,999,3,52000,6,100.4811749
41426,11,99,1,2,2,5,1,5,999,1,79000,7,100.4176077
